Place ID,Place Name,Address,City,State,Zip,Phone,Website,Description,Paid,Category,Subcategory,Parking,Restroom,Change table,Stroller trail,Playground,Enclosed playground,"Material of playground floor (rubber, grass, dirt, sand, concrete, wood chip/mulch, asphalt) ",Water play,Sand pit,Toddler Playground,Pre-schooler Playground (2-5) ,School aged Playground (5-12),Picnic table,BBQ,Snugabug Pick
PLA644,Jackson Playground,Arkansas Street and 17th Street,San Francisco,CA,94107,,,"This small playground is action pack with three play structures. One for smaller kids age 2-5, with two slides and a sand pit. The other two play structures are for older kids, age 5-12 and are connected by monkey bars. Surfaces are primarily sand based with some rubber. The park is connected to two baseball fields and has a basketball court and tennis court attached.",N,Playgrounds,,N,N,,N,Y,Y,"sand, rubber",N,Y,Y,Y,Y,Y,N,N
PLA645,Wilder Fields,Wilder Road ,Orinda,CA,94563,(925) 254-2445,http://www.cityoforinda.org/index.asp?Type=B_BASIC&SEC={A0439778-BF80-425E-B5B2-561092F5E1A5},"Located off of Highway 24, Orinda's newest park has a tot lot, group picnic areas that can be reserved, two artificial turf fields for soccer, lacrosse, rugby and baseball. ",N,Playgrounds,,Y,Y,,N,Y,N,mulch,N,N,Y,Y,N,Y,N,N
PLA645,Yerba Buena Playground,4th and Howard St.,San Francisco,CA,94103,,,,N,Playgrounds,,N,Y,,N,Y,Y,rubber,N,N,Y,Y,Y,N,N,N
PLA646,Pine Grove Sports Fields,Altarinda Road,Orinda,CA,94563,(925) 254-2445,http://www.cityoforinda.org/index.asp?Type=B_BASIC&SEC={A0439778-BF80-425E-B5B2-561092F5E1A5},"Pine Grove is a designated multi-use, natural turf field with two ball diamonds, a soccer field in between, a tot lot, picnic areas adjacent to the ball fields, restrooms and storage. A walking trail was incorporated into the project to create a connection between the residential properties and the recreational facilities.",N,Playgrounds,,Y,Y,,N,Y,N,rubber,N,N,Y,Y,N,Y,N,N
PLA647,Meadow Homes Spray Park,1351 Detroit Ave,Concord,CA,94520,(925) 671-3366,http://www.ci.concord.ca.us/page.asp?pid=3001,"Kids love this ocean themed spray park. Summer hours are 12p-6p, 7 days/week, and May, Aug. and Sept. the water Feature will operate 3p-6p Mon-Fri and 12p-6p Weekends and the spray park is closed Oct - April. Call to confirm opening hours. ",N,Playgrounds,,Y,Y,,N,Y,N,concrete,Y,N,N,N,N,Y,N,Y
PLA647,Roberts Regional Recreation Area,10570 Skyline Blvd,Oakland,CA,94611,,http://www.ebparks.org/parks/roberts,"This 82-acre area is a popular place for family and group picnicking. It is known for its lush setting in a grove of fragrant second growth redwood trees off Skyline Boulevard in Oakland. The all accessible playground has an very large play structure with slides, ramps and climbing walls. The Roberts Pool complex features a 25 yard, heated outdoor swimming pool is located next to the playground. ",N,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,N,Y,Y,Y,Y,Y,Y
PLA648,Trenton Park,Trenton and Rollins,Burlingame,CA,94010,(650) 558 - 7300,https://www.burlingame.org/index.aspx?page=419&recordid=204,"Small fenced in neighborhood park providing only playground equipment for young children. Adult supervision is a necessity, given to proximity to the Rollins Road traffic. Right adjacent to highway 101 with the associated noise. ",N,Playgrounds,,N,N,,N,Y,Y,rubber,N,Y,N,Y,N,N,N,N
PLA649,Alpine Playground,Corner of Alpine & Carolan Avenues,Burlingame,CA,94010,(650) 558 - 7300,https://www.burlingame.org/index.aspx?page=419&recordid=176,"Small fenced playground with a small play structure and picnic area. Adult supervision is a necessity, given the proximity to the Carolan Avenue traffic.",N,Playgrounds,,N,N,,N,Y,Y,mulch,N,N,N,Y,N,Y,N,N
PLA65,Cordelia Community Park,1300 Gold Hill Rd,Fairfield,CA,94534,(707) 428 7428,http://www.fairfield.ca.gov/gov/depts/pw/parks/parks/cordelia.asp,,N,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,N,Y,Y,Y,Y,Y,N
PLA650,Paloma Playground,Paloma and Edgehill,Burlingame,CA,94010,(650) 558 - 7300,https://www.burlingame.org/index.aspx?page=419&recordid=192,Paloma Park is a small playground for young children. There is a single picnic table available.,N,Playgrounds,,N,N,,N,Y,Y,"rubber, sand",N,Y,Y,Y,N,Y,N,N
PLA651,Victoria Park,30 Howard Ave,Burlingame,CA,94010,(650) 558 - 7300,https://www.burlingame.org/index.aspx?page=419&recordid=203,"Victoria Park is a small neighborhood park in the southeast section of Burlingame. The park has an upgraded playground, which is appropriate for young children. There is also a half court basketball court available for play. The park is notable for its grove of Coast Redwoods.",N,Playgrounds,,N,N,,N,Y,N,sand,N,N,Y,Y,N,N,N,N
PLA652,Ray Park,1525 Balboa,Burlingame,CA,94010,(650) 558 - 7300,https://www.burlingame.org/index.aspx?page=419&recordid=190,"Ray Park is a neighborhood park that can accommodate a variety of activities simultaneously. There is a shaded playground, which is ideal for hot days. A two-acre turf area is home to the local Girls Softball Association. Tennis courts and a multi-use court round out the available facilities. Two picnic tables are available without reservations for small groups.",N,Playgrounds,,Y,Y,,N,Y,N,mulch,N,N,Y,Y,N,Y,N,N
PLA653,Village Park,1535 California Drive,Burlingame,CA,94010,(650) 558 - 7300,https://www.burlingame.org/index.aspx?page=419&recordid=202,"Village Park is a neighborhood park on the north end of town that bustles with activity.  On weekdays, between the hours of 10:00 am and 3:00 pm, groups of more than 15 people need written permission from the City's Parks & Recreation Director.",N,Playgrounds,,N,Y,,N,Y,N,mulch,N,N,Y,Y,Y,Y,N,N
PLA654,Pershing Park,138 Crescent,Burlingame,CA,94010,(650) 558 - 7300,https://www.burlingame.org/index.aspx?page=419&recordid=191,"Local park with a modern play structure, swings and a climbing tower. ",N,Playgrounds,,N,N,,N,Y,N,rubber,N,N,N,Y,Y,N,N,N
PLA655,Laguna Park,1414 Laguna St,Burlingame,CA,94010,(650) 558 - 7300,https://www.burlingame.org/index.aspx?page=419&recordid=194,"Small park with two court tennis courts and a children’s play area. There is a small sand box, one play structure and some swings. ",N,Playgrounds,,N,N,,N,Y,Y,rubber,N,Y,N,Y,N,N,N,N
PLA656,"""J"" Lot Playground",248 Primrose Rd,Burlingame,CA,94010,(650) 558 - 7300,https://www.burlingame.org/index.aspx?page=419&recordid=195,"Cute, little playground in downtown Burlingame, tucked away in the corner of a City parking lot.",N,Playgrounds,,N,N,,N,Y,Y,rubber,N,N,N,Y,N,N,N,N
PLA657,Laurelwood Park,3471 Glendora Dr,San Mateo,CA,94403,,http://www.cityofsanmateo.org/exploreourparks/Parks/LAURELWOOD/laurelwood.html,,N,Playgrounds,,N,Y,,N,Y,Y,mulch,N,Y,Y,Y,Y,Y,Y,N
PLA658,David Jones Park,Lowry Rd. & Lark Way,Fremont,CA,94555,,,,N,Playgrounds,,N,N,,N,Y,N,rubber,N,N,N,Y,Y,N,N,N
PLA659,Hillcrest Park,Chipman Dr and Lynwood Terrace,Milpitas,CA,95035,,,,N,Playgrounds,,N,N,,Y,Y,N,mulch,N,N,Y,Y,N,Y,Y,N
PLA67,Cuernavaca Park,Hunt and Alcazar,Burlingame,CA,94010,650 558 7200,https://www.burlingame.org/index.aspx?page=419&recordid=180,Cuernavaca Park boasts a spectacular view of the Bay. It has radical elevation changes allowing the park to serve as a major green belt as well as a site for youth baseball and softball games. The children’s playground and basketball court are located at the highest elevation on the site. Park users often pause to view planes landing at the San Francisco airport.,N,Playgrounds,,Y,Y,,N,Y,N,rubber,N,Y,Y,Y,Y,Y,N,Y
PLA68,Cuesta Park,615 Cuesta Dr,Mountain View,CA,94043,,,,N,Playgrounds,,Y,Y,,Y,Y,N,rubber,N,Y,Y,Y,Y,Y,Y,N
PLA69,Del Medio Park,380 Del Medio Ave,Mountain View,CA,94040,650 903 6326,,"Del Medio Park is a small park that has two play structures; one for big kids and one for little kids. There are two picnic tables overlooking the play area and park benches surrounding. The playground also has a sand pit, a grassy area for kids to run around and excercise equipment for adults to get a workout in. ",N,Playgrounds,,N,N,,N,Y,N,rubber,N,Y,Y,Y,N,Y,N,N
PLA7,Alta Loma Field,638 McLellan Dr,South San Francisco,CA,94080,,,,N,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,N,Y,Y,Y,Y,Y,N
PLA70,Depot Park,270 1st St W,Sonoma,CA,95476,,,,N,Playgrounds,,Y,Y,,N,Y,N,sand,N,Y,Y,Y,N,Y,Y,N
PLA71,Civic Park,1375 Civic Dr,Walnut Creek,CA,94596,,http://www.walnut-creek.org/citygov/depts/ps/parks/civic.asp,,N,Playgrounds,,Y,Y,,N,Y,N,mulch,N,Y,Y,Y,Y,Y,N,N
PLA72,Diablo Vista Park,1000 Tassajara Ranch Dr,Danville,CA,94526,,http://www.danville.ca.gov/Things-To-Do/Parks/Community-Parks/Diablo-Vista/,"This 20-acre park is known for the mosaic water-snake that winds down a hillside. The park has a children's play area, sand volleyball court, covered picnic area, lighted sports fields, and two tennis courts. The sports fields, tennis courts, picnic area, and a snack shack are available to rent 

Got a younger child who likes to explore? The playground located at Diablo Vista Park is ideal for kids 4 and under. Affectionately known as ""Snake Park,"" this park's pint-sized climbing structures, bucket swings and large sandy area is perfect for toddlers. The park is divided into three play areas: one with small buildings, one with a climbing structure and slides, and one with swings.

The center point of the park is a large tile snake. The snake, topped with fountains and a cement pad, slithers down a hill, offering pint-sized climbers many different paths to explore. Kids who climb the snake will be treated to not only a bird's eye view of the park, but also a few fountains for water play.",N,Playgrounds,,Y,Y,,Y,Y,N,"mulch, rubber",Y,N,Y,Y,N,Y,Y,N
PLA73,Dimond Park,3860 Hanly Rd,Oakland,CA,94602,510 482 7831,http://www2.oaklandnet.com/Government/o/opr/s/facility/OAK029384,,N,Playgrounds,,Y,Y,,Y,Y,N,sand,N,Y,Y,Y,Y,Y,Y,N
PLA74,Douglass Playground,26th St & Douglass Ave,San Francisco,CA,94199,,http://www.sfparksalliance.org/our-parks/parks/douglass-playground,"Renovated and reopened in 2002, Douglass Playground has an excellent hillside location complete with trees and rock outcroppings on two levels. The lowest level includes a Clubhouse, children's play area, informal lawn areas and tennis courts. The upper level is heavily wooded and contains a baseball field. There are picnic tables, restrooms, and it is quite dog friendly!",N,Playgrounds,,N,Y,,Y,Y,N,"sand, rubber",N,Y,Y,Y,Y,Y,N,N
PLA75,Duboce Park,Duboce Ave and Noe St,San Francisco,CA,94117,,http://www.sfparksalliance.org/our-parks/parks/duboce-park-harvey-milk-center,"Duboce Park features baby swings, play structures for kids and a sand play area. There is also a basketball court. The restrooms are located at the adjacent Harvey Milk Rec Center. The large grass field is a mecca for local dogs.

The park is located right next to the Harvey Milk Recreational Center, which offers a wealth of community programs which are free are very inexpensive.",N,Playgrounds,,N,N,,N,Y,N,rubber,N,Y,Y,Y,Y,N,N,N
PLA76,Earl J Carmichael Park,3445 Benton St,Santa Clara,CA,95051,408 615 2200,,"Earl J. Carmichael Park is a large park that contains a baseball field, basketball court, and children's playground. The park itself has a dedicated parking lot. The play area is of older design, being made of wood for all ages and resides on sand. Surrounding the play area are benches for easy child supervision. The park contains picnic tables and BBQs pits. There is one large BBQ located next to the baseball field, but it probably requires reservations.",N,Playgrounds,,Y,Y,Y,Y,Y,N,sand,N,N,Y,Y,Y,Y,Y,N
PLA77,Eleanor Pardee Park,851 Center Dr,Palo Alto,CA,94309,,,,N,Playgrounds,,N,N,,Y,Y,Y,"mulch, rubber",Y,Y,Y,Y,N,N,N,N
PLA78,Bray Commons Park,Keegan St and Finnian Way,Dublin,CA,94568,,http://www.dublin.ca.gov/Facilities/Facility/Details/4,,N,Playgrounds,,N,Y,,Y,Y,Y,mulch,N,N,Y,Y,Y,Y,Y,N
PLA79,De Anza Park,1150 Lime Dr,Sunnyvale,CA,94087,,,,N,Playgrounds,,Y,Y,,N,Y,N,"sand, rubber",N,N,Y,Y,Y,Y,Y,N
PLA8,Alta Plaza Park,Pierce St and Clay St,San Francisco,CA,94115,,http://www.sfparksalliance.org/our-parks/parks/alta-plaza-park,"Alta Plaza Park features a playground and a large lawn area, two full tennis courts plus a multipurpose basketball/tennis court. There are plenty of paved walking trails, benches, and views of the City. There is a kids' lot that contains three different play structures, a sand lot, benches, slides and seven swings.",N,Playgrounds,,N,Y,,Y,Y,Y,Rubber,N,Y,Y,Y,Y,N,N,Y
PLA80,Everett Alvarez Jr. Park,2280 Rosita Ave,Santa Clara,CA,95050,,,"Everett Alvarez Jr. Park has two at structures, one for the 2-5 and one for the 5-12 age range. The play structures contain numerous slide and climbing structures. The play structures reside on sand and have rubber as well to be handicap accessible. There are numerous big kid and a few little kid swings. The picnic tables overlook the play area, and there is one shared BBQ. The play structure is fenced off from the street but is not fully enclosed. The park has public restrooms and the woman's restroom has a change table.",N,Playgrounds,,N,Y,,Y,Y,N,"rubber, sand",N,Y,Y,Y,Y,Y,Y,N
PLA81,FM Smith Park,1969 Park Blvd,Oakland,CA,94606,,,,N,Playgrounds,,N,N,,N,Y,N,sand,N,Y,Y,Y,N,Y,Y,N
PLA83,Cherryland Park,Grove Way & June Ct.,Hayward,CA,94541,,,,N,Playgrounds,,N,Y,,Y,Y,N,mulch,N,N,N,Y,Y,Y,N,N
PLA84,Cahalan Park,Cahalan Ave and Pearlwood Wy,San Jose,CA,95123,,,,N,Playgrounds,,Y,Y,,N,Y,N,"rubber, mulch",N,N,Y,Y,Y,N,N,N
PLA85,Charlie Dorr Park,2208 Acton St,Berkeley,CA,94702,,http://www.ci.berkeley.ca.us/Parks_Rec_Waterfront/Trees_Parks/Parks__Charlie_Dorr_Mini_Park-.aspx,,N,Playgrounds,,N,N,,N,Y,Y,sand,N,Y,N,Y,N,N,N,N
PLA87,Glen Canyon Park,Elk St & Chenery Street,San Francisco,CA,94131,,http://www.sfparksalliance.org/our-parks/parks/glen-canyon-park,"Glen Canyon Park has hiking trails to explore, plus a rec center with several facilities available to the public: two baseball fields, a tennis court, as well as George Christopher Playground.",N,Playgrounds,,Y,Y,,Y,Y,N,sand,N,Y,Y,Y,Y,Y,Y,N
PLA88,Calabazas Park,Rainbow Drive & Blaney Avenue,San Jose,CA,95129,,http://www.sanjoseca.gov/Facilities/Facility/Details/Calabazas-Park-64,,N,Playgrounds,,Y,Y,,N,Y,N,"rubber, mulch",N,N,Y,Y,Y,Y,Y,N
PLA89,Cataldi Park,2900 Cataldi Dr,San Jose,CA,95132,,,"Cataldi Park is just under 40 acres in size and has playgrounds for all age groups. The park has plenty of parking as well with four parking through out the park. 
The marjor play area is located just off Cataldi Dr & Morril Ave. The park also has 7 tennis courts, 1/2 basketball court & tons of grass area for kids to play. ",N,Playgrounds,,Y,Y,,Y,Y,N,"rubber, mulch",N,Y,Y,Y,Y,Y,Y,N
PLA90,Hap Magee Ranch Park,1025 La Gonda Way,Danville,CA,94526,925 314 3484,http://www.danville.ca.gov/Things-To-Do/Parks/Community-Parks/Hap-Magee-Ranch/,"Hap Magee Ranch Park (1025 La Gonda Way). Hap Magee has a storied past. A barn façade at the park entrance commemorates the park’s former life as a ranch for longhorn steer. Before the cattle called it home, the site was a summer camp for San Francisco orphans, known as Camp Swain. Look for a drinking fountain commemorating Camp Swain with a plaque and a brick rendering of children playing.

Hap Magee’s water feature is a combination of metal tubes that form a tunnel with water spraying inside as kids run through, and water spraying up from the ground. A motion sensor activates the feature on a random circuit. This 17-acre park also has walking trails, separate play areas for younger and older children, picnic areas, and a dog park.",N,Playgrounds,,Y,Y,,N,Y,N,"sand, mulch",Y,Y,Y,Y,N,Y,Y,N
PLA91,East Avenue Park,3221 East Ave,Hayward,CA,94541,,,,N,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,N,Y,Y,Y,Y,N,N
PLA92,Gordon E. Oliver Eden Shores Park,2841 Sea Haven Ct,Hayward,CA,94545,,,,N,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,N,N,Y,Y,Y,N,N
PLA93,Lucchesi Park,320 N McDowell Blvd,Petaluma,CA,94954,,http://cityofpetaluma.net/parksnrec/parks-pages/lucchesi.html,,N,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,N,Y,Y,Y,Y,Y,N
PLA94,Cimarron Park,736 Pride St,San Jose,CA,95132,,,Cimarron Park has a large grass field and a playground dedicated for older kids. The park also contains a basketball court. ,N,Playgrounds,,N,N,,N,Y,N,mulch,N,Y,Y,Y,Y,Y,N,N
PLA95,Henry Schmidt Park,555 Los Padres Boulevard,Santa Clara,CA,95050,,,"Henry Schmidt Park has a unique play area. The theme of the play area is the old west and is dedicated towards younger kids, aged 2-5, located on sand. Surrounding the play area are benches so kids can easily be supervised. There are picnic tables tables with individual BBQs throughout the park. The park also contains a tennis court and a baseball diamond.",N,Playgrounds,,Y,Y,,N,Y,N,sand,N,Y,Y,Y,N,Y,Y,N
PLA96,Henry Seale Park,3100 Stockton Pl,Palo Alto,CA,94303,,,"Henry Seale Park contains play structures for both older and younger kids. The older kids play structure appears to be newer in construction. The playground also contains a sand pit, and a small club house for tots to play in. There are picnic benches overlooking the play area, but the picnic tables with BBQs are located further away. 
The park also has a walking trail and a large open grass field. It's used by both joggers and dog walkers alike. ",N,Playgrounds,,N,Y,Y,Y,Y,N,"sand, rubber, mulch",N,Y,Y,Y,Y,Y,Y,N
PLA97,Edenvale Garden Park,Edenvale Ave & Eagle Rock Rd,San Jose,CA,95109,,http://www.sanjoseca.gov/Facilities/Facility/Details/Edenvale-Gardens-Regional-Park-188,,N,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,Y,Y,Y,Y,Y,Y,N
PLA98,Golden Gate Heights Park,12th Ave & Rockridge Dr,San Francisco,CA,94116,,,,N,Playgrounds,,N,N,,N,Y,N,sand,N,Y,Y,Y,N,Y,N,N
PLA99,Emma Prusch Farm Park,647 S King Rd,San Jose,CA,95116,408 794 6262,,"Emma Prusch Farm Park has two major draws: a huge big kids play area and farm animals that can be fed. The park also contains a small kids area next to the big kids playground. The park has: chicken, goats, pigs, rabbits & cows. There are also a number of large reservable picnic areas.",N,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,N,Y,Y,Y,Y,Y,N
